,project_id,year_start,year_finish,sector,total_ammount,province,duration_days,status,region
5849,1003124335,2022,2023,Architecture,44765449.0,misiones,427,In progress,Great North
5850,1003124336,2022,2023,Architecture,43460102.0,entre ríos,330,In progress,Central Region
5851,1003124337,2022,2023,Architecture,51163764.0,buenos aires,240,In progress,Buenos Aires
5852,1003124338,2022,2023,Architecture,20137306.0,la pampa,399,In progress,Patagonia
5853,1003124340,2022,2023,Architecture,19271713.0,buenos aires,225,Finished,Buenos Aires
5854,1003124341,2022,2023,Architecture,49866810.0,buenos aires,240,In progress,Buenos Aires
5855,1003124342,2022,2023,Roadworks,2306894332.0,buenos aires,266,Finished,Buenos Aires
5856,1003124343,2022,2024,Roadworks,19988890.0,entre ríos,180,In progress,Central Region
5857,1003124344,2023,2023,Others,42343452.0,santa fe,180,In progress,Central Region
5858,1003124345,2022,2024,Others,30000000.0,santa fe,210,In progress,Central Region
5859,1003124346,2022,2023,Roadworks,38970812.0,santa fe,105,Finished,Central Region
5860,1003124347,2022,2023,Roadworks,189049471.0,santiago del estero,180,In progress,Great North
5861,1003124348,2022,2023,Architecture,73352734.0,córdoba,386,In progress,Central Region
5862,1003124349,2022,2023,Architecture,14100922.0,entre ríos,150,In progress,Central Region
5863,1003124350,2023,2023,Roadworks,6087053.0,buenos aires,30,In progress,Buenos Aires
5864,1003124351,2022,2023,Urban Equipment,22928548.0,neuquén,200,In progress,Patagonia
5865,1003124352,2022,2023,Urban Equipment,15259764.0,la pampa,180,Finished,Patagonia
5866,1003124353,2023,2023,Urban Equipment,65484829.0,buenos aires,200,In progress,Buenos Aires
5867,1003124354,2022,2023,Water and Sewer,30165511.0,la pampa,180,Finished,Patagonia
5868,1003124355,2022,2023,Roadworks,184000000.0,buenos aires,240,Finished,Buenos Aires
5869,1003124356,2022,2023,Architecture,262554813.0,salta,456,In progress,Great North
5870,1003124357,2022,2023,Architecture,77542179.0,buenos aires,373,In progress,Buenos Aires
5871,1003124358,2023,2024,Architecture,55724698.0,corrientes,362,In progress,Great North
5872,1003124359,2022,2023,Architecture,57490499.0,chaco,240,In progress,Great North
5873,1003124360,2022,2023,Roadworks,1677584069.0,buenos aires,243,Finished,Buenos Aires
5874,1003124363,2022,2023,Urban Equipment,19063957.0,la pampa,270,Finished,Patagonia
5875,1003124364,2021,2022,Water and Sewer,14706043.0,santa fe,300,In progress,Central Region
5876,1003124366,2022,2022,Water and Sewer,44469531.0,buenos aires,180,In progress,Buenos Aires
5877,1003124367,2023,2024,Architecture,39088873.0,misiones,369,In progress,Great North
5878,1003124368,2021,2022,Water and Sewer,25000000.0,córdoba,360,In progress,Central Region
5879,1003124369,2022,2023,Water and Sewer,659104492.0,catamarca,480,In progress,Great North
5880,1003124370,2021,2022,Water and Sewer,25000000.0,córdoba,360,In progress,Central Region
5881,1003124371,2022,2023,Water and Sewer,95696886.0,córdoba,450,In progress,Central Region
5882,1003124372,2022,2022,Water and Sewer,56448439.0,córdoba,300,In progress,Central Region
5883,1003124373,2022,2022,Water and Sewer,74098593.0,córdoba,270,Finished,Central Region
5884,1003124374,2022,2022,Water and Sewer,36531042.0,corrientes,180,In progress,Great North
5885,1003124375,2022,2023,Water and Sewer,550681425.0,jujuy,300,In progress,Great North
5886,1003124376,2022,2022,Water and Sewer,28190801.0,salta,180,Finished,Great North
5887,1003124377,2022,2023,Water and Sewer,99668368.0,salta,365,Finished,Great North
5888,1003124378,2022,2023,Water and Sewer,105515026.0,santa cruz,270,Finished,Patagonia
5889,1003124379,2022,2022,Water and Sewer,15477345.0,tucumán,120,In progress,Great North
5890,1003124380,2022,2023,Architecture,51132746.0,corrientes,330,In progress,Great North
5891,1003124382,2022,2023,Water resources,2031298732.0,entre ríos,450,In progress,Central Region
5892,1003124383,2023,2024,Healthcare,245076794.0,buenos aires,365,In progress,Buenos Aires
5893,1003124384,2022,2023,Architecture,65511350.0,buenos aires,360,In progress,Buenos Aires
5894,1003124385,2022,2023,Education,934271274.0,buenos aires,390,In progress,Buenos Aires
5895,1003124388,2022,2023,Water and Sewer,92514287.0,córdoba,180,In progress,Central Region
5896,1003124394,2022,2023,Water and Sewer,123954610.0,santa fe,180,In progress,Central Region
5897,1003124400,2022,2023,Water and Sewer,51469177.0,santa fe,120,In progress,Central Region
5898,1003124403,2022,2023,Architecture,36155200.0,misiones,369,In progress,Great North
5899,1003124405,2023,2024,Architecture,50594616.0,misiones,398,In progress,Great North
5900,1003124406,2022,2024,Architecture,51147316.0,formosa,579,In progress,Great North
5901,1003124408,2022,2023,Architecture,153191052.0,buenos aires,365,In progress,Buenos Aires
5902,1003124413,2023,2023,Architecture,52131565.0,corrientes,272,In progress,Great North
5903,1003124414,2023,2023,Architecture,75257972.0,san luis,240,In progress,New Cuyo
5904,1003124421,2022,2024,Water and Sewer,430660155.0,chubut,660,In progress,Patagonia
5905,1003124422,2022,2022,Water and Sewer,136899728.0,chubut,180,Finished,Patagonia
5906,1003124423,2022,2023,Water and Sewer,2014904492.0,mendoza,600,In progress,New Cuyo
5907,1003124424,2022,2023,Water and Sewer,569682237.0,mendoza,360,In progress,New Cuyo
5908,1003124425,2023,2023,Architecture,23327000.0,buenos aires,240,In progress,Buenos Aires
5909,1003124426,2022,2023,Healthcare,14090004.0,córdoba,385,In progress,Central Region
5910,1003124427,2022,2024,Water and Sewer,8607789868.0,formosa,730,In progress,Great North
5911,1003124428,2022,2023,Water and Sewer,26958896.0,buenos aires,90,In progress,Buenos Aires
5912,1003124429,2022,2023,Water and Sewer,105029477.0,buenos aires,180,In progress,Buenos Aires
5913,1003124431,2022,2023,Water and Sewer,173983187.0,buenos aires,180,In progress,Buenos Aires
5914,1003124432,2023,2023,Water and Sewer,190205952.0,buenos aires,180,In progress,Buenos Aires
5915,1003124433,2022,2023,Water and Sewer,28516346.0,buenos aires,120,In progress,Buenos Aires
5916,1003124434,2022,2023,Roadworks,51359692.0,misiones,180,In progress,Great North
5917,1003124435,2022,2023,Architecture,63019446.0,buenos aires,240,In progress,Buenos Aires
5918,1003124436,2022,2025,Water resources,942757091.0,chaco,730,In progress,Great North
5919,1003124437,2022,2023,Water and Sewer,286825421.0,buenos aires,180,In progress,Buenos Aires
5920,1003124438,2022,2023,Roadworks,3850913321.0,buenos aires,385,Finished,Buenos Aires
5921,1003124439,2022,2023,Architecture,30403426.0,jujuy,330,In progress,Great North
5922,1003124442,2022,2023,Architecture,56775630.0,buenos aires,300,In progress,Buenos Aires
5923,1003124443,2022,2023,Water and Sewer,252797577.0,catamarca,540,In progress,Great North
5924,1003124444,2022,2023,Water and Sewer,90311721.0,salta,362,Finished,Great North
5925,1003124445,2022,2023,Architecture,290759905.0,buenos aires,365,In progress,Buenos Aires
5926,1003124446,2022,2024,Water resources,855823334.0,neuquén,540,In progress,Patagonia
5927,1003124447,2022,2023,Water and Sewer,988322967.0,formosa,540,In progress,Great North
5928,1003124448,2022,2023,Urban Equipment,1346547354.0,tucumán,360,In progress,Great North
5929,1003124449,2022,2023,Urban Equipment,19961845.0,chaco,180,In progress,Great North
5930,1003124450,2022,2023,Architecture,242087894.0,buenos aires,180,In progress,Buenos Aires
5931,1003124451,2022,2023,Water and Sewer,854631567.0,tucumán,360,In progress,Great North
5932,1003124452,2022,2025,Water and Sewer,1135954857.0,buenos aires,960,In progress,Buenos Aires
5933,1003124455,2022,2023,Water and Sewer,76822296.0,buenos aires,180,Finished,Buenos Aires
5934,1003124458,2022,2023,Housing,100000000.0,entre ríos,180,In progress,Central Region
5935,1003125459,2021,2021,Architecture,366063.0,córdoba,90,In progress,Central Region
5936,1003125460,2023,2023,Urban Equipment,54295688.0,buenos aires,180,In progress,Buenos Aires
5937,1003126459,2022,2023,Roadworks,369778594.0,buenos aires,179,Finished,Buenos Aires
5938,1003126460,2022,2023,Roadworks,1216166993.0,buenos aires,215,Finished,Buenos Aires
5939,1003126461,2022,2023,Urban Equipment,36363414.0,catamarca,210,Finished,Great North
5940,1003126462,2022,2023,Architecture,20946176.0,buenos aires,323,In progress,Buenos Aires
5941,1003126463,2022,2024,Architecture,196556040.0,chaco,540,In progress,Great North
5942,1003126464,2022,2023,Education,721491504.0,buenos aires,300,In progress,Buenos Aires
5943,1003126465,2022,2022,Architecture,205294562.0,río negro,242,Finished,Patagonia
5944,1003126466,2022,2023,Urban Equipment,42948466.0,catamarca,210,Finished,Great North
5945,1003126467,2022,2023,Architecture,256069601.0,río negro,281,Finished,Patagonia
5946,1003126468,2022,2023,Architecture,247524163.0,neuquén,268,Finished,Patagonia
5947,1003126469,2022,2023,Healthcare,342330286.0,entre ríos,274,Finished,Central Region
5948,1003126470,2022,2022,Healthcare,504743076.0,tierra del fuego antártida e islas del atlántico,140,Finished,Patagonia
5949,1003126471,2022,2023,Healthcare,506261859.0,córdoba,266,Finished,Central Region
5950,1003126472,2022,2024,Water resources,434894037.0,buenos aires,240,In progress,Buenos Aires
5951,1003126473,2022,2022,Roadworks,168267279.0,buenos aires,68,Finished,Buenos Aires
5952,1003126474,2022,2023,Water and Sewer,20116407.0,buenos aires,180,In progress,Buenos Aires
5953,1003126475,2023,2024,Architecture,98740042.0,buenos aires,306,In progress,Buenos Aires
5954,1003126476,2022,2023,Water and Sewer,13782664.0,buenos aires,180,In progress,Buenos Aires
5955,1003126477,2022,2023,Water and Sewer,9352333.0,buenos aires,120,In progress,Buenos Aires
5956,1003126479,2022,2023,Water and Sewer,111072165.0,buenos aires,258,In progress,Buenos Aires
5957,1003126482,2022,2023,Water and Sewer,464270962.0,buenos aires,180,Finished,Buenos Aires
5958,1003126483,2022,2023,Water and Sewer,546367155.0,buenos aires,180,In progress,Buenos Aires
5959,1003126484,2023,2023,Water and Sewer,365720491.0,buenos aires,330,In progress,Buenos Aires
5960,1003126485,2022,2023,Water and Sewer,411415022.0,buenos aires,180,In progress,Buenos Aires
5961,1003126486,2023,2023,Water and Sewer,329976925.0,buenos aires,180,In progress,Buenos Aires
5962,1003126487,2022,2023,Water and Sewer,389720724.0,buenos aires,120,In progress,Buenos Aires
5963,1003126488,2023,2023,Water and Sewer,221102718.0,buenos aires,180,In progress,Buenos Aires
5964,1003126489,2022,2023,Water and Sewer,177048968.0,buenos aires,152,In progress,Buenos Aires
5965,1003126490,2022,2023,Water and Sewer,67374573.0,buenos aires,120,In progress,Buenos Aires
5966,1003126491,2022,2023,Water and Sewer,594875624.0,buenos aires,240,In progress,Buenos Aires
5967,1003126492,2022,2022,Roadworks,960694234.0,buenos aires,124,Finished,Buenos Aires
5968,1003126493,2022,2023,Water and Sewer,297563309.0,buenos aires,120,In progress,Buenos Aires
5969,1003126497,2022,2023,Water and Sewer,826477039.0,jujuy,333,In progress,Great North
5970,1003126498,2022,2023,Water resources,980387465.0,formosa,330,In progress,Great North
5971,1003126499,2021,2021,Water and Sewer,18360980.0,buenos aires,180,In progress,Buenos Aires
5972,1003126500,2021,2021,Water and Sewer,14074037.0,buenos aires,135,Finished,Buenos Aires
5973,1003126501,2021,2021,Water and Sewer,16122536.0,buenos aires,180,In progress,Buenos Aires
5974,1003126502,2022,2023,Healthcare,468722818.0,tucumán,210,Finished,Great North
5975,1003126503,2022,2022,Healthcare,294978194.0,córdoba,135,Finished,Central Region
5976,1003126504,2022,2023,Healthcare,212272119.0,tucumán,171,Finished,Great North
5977,1003126505,2022,2022,Healthcare,423240480.0,buenos aires,90,In progress,Buenos Aires
5978,1003126506,2021,2021,Water and Sewer,10160856.0,buenos aires,90,Finished,Buenos Aires
5979,1003126507,2022,2023,Healthcare,162778902.0,tucumán,180,In progress,Great North
5980,1003126508,2022,2022,Healthcare,143840424.0,córdoba,90,In progress,Central Region
5981,1003126509,2022,2023,Healthcare,218156242.0,tucumán,171,Finished,Great North
5982,1003126510,2021,2021,Water and Sewer,10081680.0,buenos aires,180,Finished,Buenos Aires
5983,1003126511,2021,2021,Water and Sewer,9692036.0,buenos aires,180,Finished,Buenos Aires
5984,1003126512,2021,2021,Water and Sewer,10105668.0,buenos aires,180,Finished,Buenos Aires
5985,1003126513,2022,2025,Architecture,804545020.0,tucumán,938,In progress,Great North
5986,1003126514,2021,2021,Water and Sewer,7604682.0,buenos aires,90,Finished,Buenos Aires
5987,1003126515,2021,2022,Water and Sewer,6846433.0,buenos aires,180,Finished,Buenos Aires
5988,1003126516,2022,2023,Architecture,208043095.0,chubut,360,In progress,Patagonia
5989,1003126517,2021,2021,Water and Sewer,9877821.0,buenos aires,90,Finished,Buenos Aires
5990,1003126518,2021,2022,Water and Sewer,6560130.0,buenos aires,180,Finished,Buenos Aires
5991,1003126519,2021,2021,Water and Sewer,10033350.0,buenos aires,90,Finished,Buenos Aires
5992,1003126520,2022,2024,Water and Sewer,1035914234.0,tucumán,150,In progress,Great North
5993,1003126521,2023,2023,Water and Sewer,368650640.0,santa fe,270,In progress,Central Region
5994,1003126522,2022,2023,Water and Sewer,84413215.0,santa fe,270,In progress,Central Region
5995,1003126523,2022,2023,Roadworks,14698393.0,córdoba,330,In progress,Central Region
5996,1003126524,2022,2023,Roadworks,163695194.0,tucumán,180,Finished,Great North
5997,1003126527,2021,2021,Water and Sewer,6623333.0,buenos aires,90,Finished,Buenos Aires
5998,1003126528,2021,2021,Water and Sewer,6328101.0,buenos aires,90,Finished,Buenos Aires
5999,1003126529,2021,2021,Water and Sewer,5156631.0,buenos aires,45,Finished,Buenos Aires
6000,1003126531,2021,2021,Water and Sewer,4981450.0,buenos aires,45,Finished,Buenos Aires
6001,1003126532,2021,2021,Water and Sewer,6333239.0,buenos aires,90,Finished,Buenos Aires
6002,1003126533,2021,2021,Water and Sewer,6242452.0,buenos aires,90,Finished,Buenos Aires
6003,1003126534,2021,2021,Water and Sewer,6846262.0,buenos aires,229,Finished,Buenos Aires
6004,1003127534,2021,2022,Water and Sewer,21227784.0,buenos aires,360,In progress,Buenos Aires
6005,1003127535,2021,2021,Water and Sewer,9382692.0,buenos aires,90,Finished,Buenos Aires
6006,1003127536,2021,2021,Water and Sewer,7099852.0,buenos aires,191,In progress,Buenos Aires
6007,1003127541,2021,2023,Roadworks,73204826.0,buenos aires,240,In progress,Buenos Aires
6008,1003127543,2022,2023,Roadworks,1339606263.0,buenos aires,262,Finished,Buenos Aires
6009,1003127544,2022,2024,Water and Sewer,2651554824.0,buenos aires,600,In progress,Buenos Aires
6010,1003127545,2022,2024,Water and Sewer,2269722345.0,buenos aires,600,In progress,Buenos Aires
6011,1003127546,2022,2023,Urban Equipment,19999263.0,córdoba,270,In progress,Central Region
6012,1003127547,2022,2023,Roadworks,60619155.0,córdoba,180,In progress,Central Region
6013,1003127548,2022,2022,Water and Sewer,7011884.0,buenos aires,90,In progress,Buenos Aires
6014,1003127549,2021,2022,Water and Sewer,8422884.0,buenos aires,90,In progress,Buenos Aires
6015,1003127550,2022,2023,Water resources,442203832.0,entre ríos,365,In progress,Central Region
6016,1003127551,2022,2023,Architecture,133366875.0,chaco,365,In progress,Great North
6017,1003127552,2022,2023,Roadworks,18537635.0,córdoba,120,Finished,Central Region
6018,1003127553,2023,2023,Roadworks,14892356.0,córdoba,150,In progress,Central Region
6019,1003127554,2022,2022,Water and Sewer,101865312.0,corrientes,180,In progress,Great North
6020,1003127555,2023,2024,Education,590874955.0,buenos aires,300,In progress,Buenos Aires
6021,1003127556,2023,2026,Water and Sewer,2607037713.0,río negro,1260,In progress,Patagonia
6022,1003127557,2023,2024,Water and Sewer,612296086.0,neuquén,450,In progress,Patagonia
6023,1003127558,2022,2023,Water and Sewer,474175969.0,córdoba,180,In progress,Central Region
6024,1003127559,2022,2023,Urban Equipment,14361000.0,entre ríos,120,In progress,Central Region
6025,1003127560,2022,2023,Roadworks,28873534.0,córdoba,180,Finished,Central Region
6026,1003127561,2023,2023,Roadworks,25674483.0,santa fe,120,In progress,Central Region
6027,1003127562,2022,2024,Architecture,299998636.0,buenos aires,720,In progress,Buenos Aires
6028,1003127563,2022,2023,Roadworks,14300005.0,córdoba,210,Finished,Central Region
6029,1003127564,2022,2023,Urban Equipment,15957910.0,santa fe,180,In progress,Central Region
6030,1003127565,2022,2023,Urban Equipment,19927283.0,santiago del estero,225,In progress,Great North
